"codigo";"descricao";"descricao_breve"
"C42";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C43";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C44";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C45";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C46";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C47";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C48";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C49";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C50";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C51";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C52";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C53";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C54";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C55";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C56";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C57";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C58";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C59";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C60";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C61";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C62";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C63";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C64";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C65";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C66";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C67";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C68";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C69";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C70";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C71";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C72";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C73";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C74";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C75";"Neoplasias [tumores] malignas(os), declaradas ou presumidas como primárias, de localizações especificadas, exceto dos tecidos linfático, hematopoético e tecidos correlatos";"Neoplasias malignas de localizações especificadas"
"C00";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C01";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C02";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C03";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C04";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C05";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C06";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C07";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C08";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C09";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C10";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C11";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C12";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C13";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C14";"Neoplasias malignas do lábio, cavidade oral e faringe";"Neoplasias malig do lábio, cavidade oral e faringe"
"C15";"Neoplasias malignas dos órgãos digestivos";"Neoplasias malignas dos órgãos digestivos"
"C16";"Neoplasias malignas dos órgãos digestivos";"Neoplasias malignas dos órgãos digestivos"
"C17";"Neoplasias malignas dos órgãos digestivos";"Neoplasias malignas dos órgãos digestivos"
"C18";"Neoplasias malignas dos órgãos digestivos";"Neoplasias malignas dos órgãos digestivos"
"C19";"Neoplasias malignas dos órgãos digestivos";"Neoplasias malignas dos órgãos digestivos"
"C20";"Neoplasias malignas dos órgãos digestivos";"Neoplasias malignas dos órgãos digestivos"
"C21";"Neoplasias malignas dos órgãos digestivos";"Neoplasias malignas dos órgãos digestivos"
"C22";"Neoplasias malignas dos órgãos digestivos";"Neoplasias malignas dos órgãos digestivos"
"C23";"Neoplasias malignas dos órgãos digestivos";"Neoplasias malignas dos órgãos digestivos"
"C24";"Neoplasias malignas dos órgãos digestivos";"Neoplasias malignas dos órgãos digestivos"
"C25";"Neoplasias malignas dos órgãos digestivos";"Neoplasias malignas dos órgãos digestivos"
"C26";"Neoplasias malignas dos órgãos digestivos";"Neoplasias malignas dos órgãos digestivos"
"C30";"Neoplasias malignas do aparelho respiratório e dos órgãos intratorácicos";"Neopl malig aparelho respirat e órgãos intratorác"
"C31";"Neoplasias malignas do aparelho respiratório e dos órgãos intratorácicos";"Neopl malig aparelho respirat e órgãos intratorác"
"C32";"Neoplasias malignas do aparelho respiratório e dos órgãos intratorácicos";"Neopl malig aparelho respirat e órgãos intratorác"
"C33";"Neoplasias malignas do aparelho respiratório e dos órgãos intratorácicos";"Neopl malig aparelho respirat e órgãos intratorác"
"C34";"Neoplasias malignas do aparelho respiratório e dos órgãos intratorácicos";"Neopl malig aparelho respirat e órgãos intratorác"
"C35";"Neoplasias malignas do aparelho respiratório e dos órgãos intratorácicos";"Neopl malig aparelho respirat e órgãos intratorác"
"C36";"Neoplasias malignas do aparelho respiratório e dos órgãos intratorácicos";"Neopl malig aparelho respirat e órgãos intratorác"
"C37";"Neoplasias malignas do aparelho respiratório e dos órgãos intratorácicos";"Neopl malig aparelho respirat e órgãos intratorác"
"C38";"Neoplasias malignas do aparelho respiratório e dos órgãos intratorácicos";"Neopl malig aparelho respirat e órgãos intratorác"
"C39";"Neoplasias malignas do aparelho respiratório e dos órgãos intratorácicos";"Neopl malig aparelho respirat e órgãos intratorác"
"C40";"Neoplasias malignas dos ossos e das cartilagens articulares";"Neopl malig dos ossos e cartilagens articulares"
"C41";"Neoplasias malignas dos ossos e das cartilagens articulares";"Neopl malig dos ossos e cartilagens articulares"
"C43";"Melanoma e outras(os) neoplasias malignas da pele";"Melanoma e outras(os) neoplasias malignas da pele"
"C44";"Melanoma e outras(os) neoplasias malignas da pele";"Melanoma e outras(os) neoplasias malignas da pele"
"C45";"Neoplasias malignas do tecido mesotelial e tecidos moles";"Neopl malig do tecido mesotelial e tecidos moles"
"C46";"Neoplasias malignas do tecido mesotelial e tecidos moles";"Neopl malig do tecido mesotelial e tecidos moles"
"C47";"Neoplasias malignas do tecido mesotelial e tecidos moles";"Neopl malig do tecido mesotelial e tecidos moles"
"C48";"Neoplasias malignas do tecido mesotelial e tecidos moles";"Neopl malig do tecido mesotelial e tecidos moles"
"C49";"Neoplasias malignas do tecido mesotelial e tecidos moles";"Neopl malig do tecido mesotelial e tecidos moles"
"C50";"Neoplasias malignas da mama";"Neoplasias malignas da mama"
"C51";"Neoplasias malignas dos órgãos genitais femininos";"Neoplasias malignas dos órgãos genitais femininos"
"C52";"Neoplasias malignas dos órgãos genitais femininos";"Neoplasias malignas dos órgãos genitais femininos"
"C53";"Neoplasias malignas dos órgãos genitais femininos";"Neoplasias malignas dos órgãos genitais femininos"
"C54";"Neoplasias malignas dos órgãos genitais femininos";"Neoplasias malignas dos órgãos genitais femininos"
"C55";"Neoplasias malignas dos órgãos genitais femininos";"Neoplasias malignas dos órgãos genitais femininos"
"C56";"Neoplasias malignas dos órgãos genitais femininos";"Neoplasias malignas dos órgãos genitais femininos"
